Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
PE Provision,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7664f600-29a7-4c95-9a2a-8b1a433ad54b,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/e2ccd990-359d-4ebd-b1d4-2c67e4830a3e/1/urql,API,2017-11-29T14:02:26.204Z,2018-03-01T15:35:39.363Z,,,json,,Social / Community http://publications.europa.eu/resource/authority/data-theme/HEAL,Schools,OGL3,"""Physical Education provision in primary and secondary schools in Dumfries and Galloway and other school variables, 2017"""
PE Provision,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/7664f600-29a7-4c95-9a2a-8b1a433ad54b,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=2d7dc236-7e75-4c27-a60f-2000d039dda2,PE.csv,2017-11-29T14:02:26.204Z,2018-03-01T15:35:39.363Z,,,csv,,Social / Community http://publications.europa.eu/resource/authority/data-theme/HEAL,Schools,OGL3,"""Physical Education provision in primary and secondary schools in Dumfries and Galloway and other school variables, 2017"""
Council Tax,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8c6e6e6c-8f11-4eab-a401-1318b477ffad,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=07ca781c-21a0-4ee6-937f-b4048c6fd0d1,ct_band.csv,2018-01-23T14:16:42.175Z,2018-02-21T14:40:54.379Z,,,csv,,Built environment,Planning,OGL3,"""Number of Properties by Council Tax Band in each D&G, plus All-Scotland totals. This excludes Garages and Domestic Storage Premises."""
Council Tax,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/8c6e6e6c-8f11-4eab-a401-1318b477ffad,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/219fbf9a-4471-4997-8ea9-95c55c063442/1/urql,API,2018-01-23T14:16:42.175Z,2018-02-21T14:40:54.379Z,,,json,,Built environment,Planning,OGL3,"""Number of Properties by Council Tax Band in each D&G, plus All-Scotland totals. This excludes Garages and Domestic Storage Premises."""
Contaminated Land Register,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b05ebc9e-e5b6-4a18-bcb7-c3c316ec20cb,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=e9b516c9-2ccd-4da5-96b8-d3c252418a15,Contaminated_Land_Register_region (cleaned).zip,2018-07-12T13:05:10.581Z,2018-10-02T09:07:02.292Z,,,zip,,Built environment,Planning,OGL3,"""Contaminated Land Register"""
Contaminated Land Register,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/b05ebc9e-e5b6-4a18-bcb7-c3c316ec20cb,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/2f44f5af-a48f-4e4f-8387-799c130da2df/1/urql,API,2018-07-12T13:05:10.581Z,2018-10-02T09:07:02.292Z,,,json,,Built environment,Planning,OGL3,"""Contaminated Land Register"""
School Absence,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c593551e-56da-46e8-8b8f-7d81e5343964,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=3dcfc9aa-b1eb-41f7-8385-1ccfa420e303,authorised_unauthorised_Exclusion_AbsenceRates.csv,2017-11-15T10:44:08.462Z,2017-11-16T15:31:14.023Z,,,csv,,Social / Community,Schools Children Education,OGL3,"""Percentage of Absences by Authorised, Unauthorised and Exclusions"""
School Absence,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/c593551e-56da-46e8-8b8f-7d81e5343964,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/343e83eb-7841-4eb5-a73a-61047ee6d823/1/urql,API,2017-11-15T10:44:08.462Z,2017-11-16T15:31:14.023Z,,,json,,Social / Community,Schools Children Education,OGL3,"""Percentage of Absences by Authorised, Unauthorised and Exclusions"""
Polling Districts 2017,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9414517b-2fcd-47f7-b8eb-8659122454cc,https://data.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/resource?resourceGUID=78ba2d5f-a0ef-41fd-8d9b-8ea4ec22c182,Polling_districts.geojson,2018-07-16T09:12:21.645Z,2018-10-02T09:00:28.100Z,,,GEOJSON,,Logistics Geospatial,Polling Districts Voting ,OGL3,"""Polling Districts 2017"""
Polling Districts 2017,Dumfries and Galloway Council,https://usmart.io/org/dumgal/discovery/discovery-view-detail/9414517b-2fcd-47f7-b8eb-8659122454cc,https://api.usmart.io/org/9762f781-5c04-4759-a70b-afc585af1d12/df4ef60a-7ca3-43b8-b433-afd3815f2d04/1/urql,API,2018-07-16T09:12:21.645Z,2018-10-02T09:00:28.100Z,,,json,,Logistics Geospatial,Polling Districts Voting ,OGL3,"""Polling Districts 2017"""
